id,label,language,name,semester,ssd,title,type,year
14926,Module,Italian,,First Semester,M-PSI/01,PERSONALITA' E CONDOTTE DEVIANTI LAB,,2023/2024
14927,Module,Italian,,First Semester,M-PSI/01,PERSONALITA' E CONDOTTE DEVIANTI,,2023/2024
14928,Module,Italian,,First Semester,,PSICOLOGIA CLINICA APPLICATA AI CONTESTI FORENSI E METODOLOGIA PERITALE,,2023/2024
14929,Module,Italian,,First Semester,MED/43,METODOLOGIA PERITALE,,2023/2024
14930,Module,Italian,,First Semester,M-PSI/08,PSICOLOGIA CLINICA APPLICATA AI CONTESTI FORENSI,,2023/2024
14931,Module,Italian,,First Semester,,MEDIAZIONE IN AMBITO CIVILE PENALE E GIUSTIZIA RIPARATIVA,,2023/2024
14932,Module,Italian,,First Semester,M-PSI/07,MEDIAZIONE IN AMBITO CIVILE PENALE E GIUSTIZIA RIPARATIVA LABORATORIO,,2023/2024
14933,Module,Italian,,First Semester,M-PSI/07,MEDIAZIONE IN AMBITO CIVILE PENALE E GIUSTIZIA RIPARATIVA,,2023/2024
14934,Module,Italian,,First Semester,M-PSI/02,NEUROSCIENZE APPLICATE AI CONTESTI FORENSI,,2023/2024
14935,Module,Italian,,First Semester,,PSICOLOGIA DELL'ESTREMISMO,,2023/2024
14936,Module,Italian,,First Semester,M-PSI/05,PSICOLOGIA DELL'ESTREMISMO LAB,,2023/2024
14937,Module,Italian,,First Semester,M-PSI/05,PSICOLOGIA DELL'ESTREMISMO,,2023/2024
20032,Instructor,,,,M-PSI/05,,,
14939,DegreeProgram,Italian,Psicologia clinica,,,,Laurea Magistrale,
14940,Curriculum,,Psicologia clinica - CURRICULUM UNICO,,,,,
14941,Module,Italian,,First Semester,,PSICOLOGIA CLINICA CORSO AVANZATO,,2024/2025
14942,Module,Italian,,First Semester,M-PSI/08,TEORIA DELLA TECNICA DELL'INTERVENTO PSICOLOGICO CLINICO,,2024/2025
14943,Module,Italian,,First Semester,M-PSI/08,PSICOLOGIA CLINICA CORSO AVANZATO,,2024/2025
14944,Module,Italian,,First Semester,M-PSI/07,COLLOQUIO E NARRAZIONE IN PSICOLOGIA CLINICA,,2024/2025
14945,Module,Italian,,First Semester,,TEORIE DELL'INTERPRETAZIONE IN PSICOLOGIA CLINICA,,2024/2025
14946,Module,Italian,,First Semester,M-PSI/08,APPROFONDIMENTO DI ESPERIENZE CLINICHE,,2024/2025
32323,Instructor,,,,PSIC-04/B,,,
14948,Module,Italian,,First Semester,M-PSI/08,TEORIE DELL'INTERPRETAZIONE IN PSICOLOGIA CLINICA,,2024/2025
14949,Module,Italian,,First Semester,,INTERVENTO PSICOLOGICO CLINICO NELLE STRUTTURE SANITARIE E DEL TERZO SETTORE,,2024/2025
14950,Module,Italian,,First Semester,M-PSI/08,USO DEL GRUPPO NELL'INTERVENTO PSICOSOCIALE,,2024/2025
14951,Module,Italian,,First Semester,M-PSI/08,INTERVENTO PSICOLOGICO CLINICO NELLE STRUTTURE SANITARIE E DEL TERZO SETTORE,,2024/2025
14952,Module,Italian,,Second Semester,M-PSI/07,PSICOLOGIA DINAMICA CORSO AVANZATO,,2024/2025
20195,Instructor,,,,M-PSI/07,,,
14954,Module,Italian,,Second Semester,,INTERVENTO PSICOLOGICO CLINICO PER LE COPPIE E LE FAMIGLIE,,2024/2025
14955,Module,Italian,,Second Semester,M-PSI/07,METODI E TECNICHE PSICOLOGICI PER LE COPPIE E LE FAMIGLIE,,2024/2025
14956,Module,Italian,,Second Semester,M-PSI/07,INTERVENTO PSICOLOGICO CLINICO PER LE COPPIE E LE FAMIGLIE,,2024/2025
14957,Module,Italian,,Second Semester,,PSICOPATOLOGIA E INTERVENTO PSICOLOGICO CLINICO,,2024/2025
14958,Module,Italian,,Second Semester,M-PSI/08,VALUTAZIONE INTERVENTO E RICERCA NEI CONTESTI SANITARI,,2024/2025
14959,Module,Italian,,Second Semester,M-PSI/08,PSICOPATOLOGIA E INTERVENTO PSICOLOGICO CLINICO,,2024/2025
14960,Module,Italian,,Second Semester,,PSICOLOGIA E PSICOPATOLOGIA DELLA SESSUALITA',,2024/2025
14961,Module,Italian,,Second Semester,M-PSI/08,PSICOPATOLOGIA DELLA SESSUALITA',,2024/2025
14962,Module,Italian,,Second Semester,M-PSI/08,PSICOLOGIA E PSICOPATOLOGIA DELLA SESSUALITA',,2024/2025
14963,Module,Italian,,Second Semester,,INTERVENTO PSICOLOGICO CLINICO PER LA PROMOZIONE DELLA SALUTE,,2024/2025
14964,Module,Italian,,Second Semester,M-PSI/08,ESPERIENZE CLINICHE IN COPRESENZA MEDICO E PSICOLOGO,,2024/2025
14965,Module,Italian,,Second Semester,M-PSI/08,INTERVENTO PSICOLOGICO CLINICO PER LA PROMOZIONE DELLA SALUTE,,2024/2025
14966,Module,Italian,,Second Semester,,PSICOLOGIA DELLA DISABILITA' E INCLUSIONE,,2024/2025
14967,Module,Italian,,Second Semester,M-PSI/04,VALUTAZIONE E INTERVENTO NELLO SVILUPPO DEL LINGUAGGIO,,2024/2025
14968,Module,Italian,,Second Semester,M-PSI/07,PSICOLOGIA DELLA DISABILITA' E INCLUSIONE,,2024/2025
14969,Module,Italian,,First Semester,,USO E INTERPRETAZIONI DI TEST PSICOLOGICI,,2023/2024
14970,Module,Italian,,First Semester,M-PSI/03,SCORING E STESURA DI RELAZIONE TESTOLOGICA,,2023/2024
14971,Module,Italian,,First Semester,M-PSI/03,USO E INTERPRETAZIONI DI TEST PSICOLOGICI,,2023/2024
14972,Module,Italian,,First Semester,,METODOLOGIA DELLA RICERCA CLINICA,,2023/2024
14973,Module,Italian,,First Semester,M-PSI/03,SPERIMENTAZIONE E LA PRESENTAZIONE DEI RISULTATI DELLA RICERCA,,2023/2024
14974,Module,Italian,,First Semester,M-PSI/03,METODOLOGIA DELLA RICERCA CLINICA,,2023/2024
14975,Module,Italian,,First Semester,,PSICOMETRIA CLINICA DELLA SALUTE E DELLA QUALITA' DELLA VITA,,2023/2024
14976,Module,Italian,,First Semester,M-PSI/03,PROGETTAZIONE E APPLICAZIONE DI QUESTIONARI PER LA VALUTAZIONE DELL'EFFICACIA CLINICA,,2023/2024
14977,Module,Italian,,First Semester,M-PSI/03,PSICOMETRIA CLINICA DELLA SALUTE E DELLA QUALITA' DELLA VITA,,2023/2024
14978,Module,Italian,,First Semester,,COGNIZIONE CORPO E CULTURA,,2023/2024
14979,Module,Italian,,First Semester,M-PSI/01,COGNIZIONE CORPO E CULTURA,,2023/2024
14980,Module,Italian,,First Semester,M-PSI/01,COME CONDURRE UN ESPERIMENTO,,2023/2024
14981,Module,Italian,,First Semester,,TESTIMONIANZA ASPETTI COGNITIVI APPLICATIVI E CLINICI,,2023/2024
14982,Module,Italian,,First Semester,M-PSI/01,STUDIO DI CASI METODOLOGIA E TECNICHE DI INTERVISTA,,2023/2024
19890,Instructor,,,,M-PSI/01,,,
14984,Module,Italian,,First Semester,M-PSI/01,TESTIMONIANZA ASPETTI COGNITIVI APPLICATIVI E CLINICI,,2023/2024
14985,Module,Italian,,First Semester,,PSICOLOGIA DELLA SALUTE E DELLE EMOZIONI,,2023/2024
14986,Module,Italian,,First Semester,M-PSI/01,DISFUNZIONI COGNITIVE ED EMOZIONALI NELLE DIPENDENZE COMPORTAMENTALI,,2023/2024
14987,Module,Italian,,First Semester,M-PSI/01,PSICOLOGIA DELLA SALUTE E DELLE EMOZIONI,,2023/2024
14988,Module,Italian,,First Semester,,PSICOLOGIA DELL'INVECCHIAMENTO,,2023/2024
14989,Module,Italian,,First Semester,M-PSI/01,DISTORSIONI DI MEMORIA,,2023/2024
14990,Module,Italian,,First Semester,M-PSI/01,INVECCHIAMENTO E DECLINO COGNITIVO,,2023/2024
14991,Module,Italian,,Second Semester,,PSICOPATOLOGIA DELLE DIPENDENZE E STORIA DELLA PSICOLOGIA CLINICA CORSO AVANZATO,,2023/2024
14992,Module,Italian,,Second Semester,MED/25,PSICOPATOLOGIA DELLE DIPENDENZE,,2023/2024
19943,Instructor,,,,,,,
14994,Module,Italian,,Second Semester,M-STO/05,STORIA DELLA PSICOLOGIA CLINICA CORSO AVANZATO,,2023/2024
14995,Module,Italian,,Second Semester,,PSICOLOGIA DELLO SVILUPPO TIPICO E ATIPICO E INTERVENTI PSICOLOGICI PER IL BAMBINO IN OSPEDALE,,2023/2024
14996,Module,Italian,,Second Semester,M-PSI/04,PSICOLOGIA DELLO SVILUPPO TIPICO E ATIPICO,,2023/2024
14997,Module,Italian,,Second Semester,M-PSI/04,INTERVENTI PSICOLOGICI PER IL BAMBINO IN OSPEDALE,,2023/2024
5387,Instructor,,,,N/A,,,
14999,DegreeProgram,English,Applied Dynamic and Clinical Psychology - Psicologia Dinamica e Clinica Applicata,,,,Laurea Magistrale,
15000,Curriculum,,Clinical psychosexology,,,,,
15001,Module,Inglese,,First Semester,M-PSI/08,CLINICAL PSYCHOLOGY APPLIED TO THE HEALTH AND CARE CONTEXTS,,2024/2025
15002,Module,Inglese,,First Semester,M-PSI/03,PSYCHOMETRICS QUANTITATIVE RESEARCH AND DATA ANALYSIS,,2024/2025
15003,Module,Inglese,,First Semester,M-PSI/07,THEORY AND TECHNIQUES OF CLINICAL INTERVENTION,,2024/2025
15004,Module,Inglese,,First Semester,M-PSI/07,DYNAMIC PSYCHOPATHOLOGY,,2024/2025
15005,Module,Inglese,,Second Semester,M-PSI/03,METHODS OF ASSESSMENTS IN AFFECTIVE NEUROSCIENCE,,2024/2025
15006,Module,Inglese,,Second Semester,MED/25,MENTAL HEALTH AND CROSS CULTURAL PSYCHIATRY,,2024/2025
15007,Module,Inglese,,Second Semester,M-PSI/04,DEVELOPMENTAL MODELS OF SOCIAL AND CULTURAL COGNITION,,2024/2025
15008,Module,Italian,,Second Semester,,PROFESSIONALIZING INTERNSHIP,,2023/2024
15009,Module,Inglese,,First Semester,M-PSI/08,PSYCHOLOGY AND PSYCHOPATHOLOGY OF SEXUAL AND PARAPHILIC BEHAVIOR,,2023/2024
15010,Module,Inglese,,First Semester,MED/13,PSYCHOENDOCRINOLOGY AND MEDICAL SEXOLOGY,,2023/2024
15011,Module,Inglese,,Second Semester,M-PSI/07,THEORIES OF GENDER AND PSYCHOSEXUAL DEVELOPMENT,,2023/2024
15012,Module,Inglese,,Second Semester,M-PSI/08,CLINICAL PSYCHOLOGY OF TRAUMA STIGMA AND GENDER VIOLENCE,,2023/2024
15014,Curriculum,,Developmental psychopathology,,,,,
15015,Module,Inglese,,First Semester,M-PSI/04,PSYCHOLOGY OF TRAUMA IN INFANCY AND ADOLESCENCE,,2023/2024
15016,Module,Inglese,,First Semester,M-PSI/08,INFANT MENTAL HEALTH,,2023/2024
20184,Instructor,,,,N/A,,,
15018,Module,Inglese,,Second Semester,M-STO/05,HISTORY OF PSYCHOTHERAPY,,2023/2024
15019,Module,Inglese,,Second Semester,M-PSI/06,PSYCHOLOGY OF THE MIGRATION PROCESSES,,2023/2024
15020,Module,Inglese,,Second Semester,M-PSI/07,ADOLESCENT PSYCHOPATHOLOGY,,2023/2024
15021,DegreeProgram,Italian,Psicologia dello sviluppo tipico e atipico,,,,Laurea Magistrale,
15022,Curriculum,,Psicologia dello sviluppo tipico e atipico - CURRICULUM UNICO,,,,,
15023,Module,Italian,,First Semester,M-PSI/04,PSICOLOGIA DELLO SVILUPPO TIPICO E ATIPICO DEL LINGUAGGIO,,2024/2025
15024,Module,Italian,,First Semester,M-PSI/04,PSICOLOGIA DELLA GENITORIALITA E DELLE RELAZIONI FAMILIARI,,2024/2025
15025,Module,Italian,,First Semester,M-PSI/04,PSICOLOGIA DELLO SVILUPPO SOCIALE ED EMOTIVO NELL'INFANZIA E NELL'ADOLESCENZA,,2024/2025
15026,Module,Italian,,First Semester,M-PED/01,PEDAGOGIA SOCIALE,,2024/2025
15027,Module,Italian,,First Semester,M-PSI/01,PSICOLOGIA DEL TEMPERAMENTO E DELLA PERSONALITA' NEL CORSO DI VITA,,2024/2025
15028,Module,Italian,,Second Semester,M-PSI/04,PSICOLOGIA E SCUOLA,,2024/2025
15029,Module,Italian,,Second Semester,M-PSI/03,TECNICHE PSICOMETRICHE,,2024/2025
15030,Module,Italian,,Second Semester,MED/39,NEUROLOGIA DELLO SVILUPPO,,2024/2025
20015,Instructor,,,,N/A,,,
15032,Module,Italian,,First Semester,M-PSI/04,TECNICHE DI VALUTAZIONE DELLO SVILUPPO,,2023/2024
15033,Module,Italian,,First Semester,M-PSI/04,ADOLESCENTI A RISCHIO: VALUTAZIONE E INTERVENTO,,2023/2024
15034,Module,Italian,,First Semester,M-PSI/05,PSICOLOGIA DEI GRUPPI E DELLE ORGANIZZAZIONI EDUCATIVE,,2023/2024
15035,Module,Italian,,Second Semester,M-PSI/04,DISTURBI DELL'APPRENDIMENTO E BISOGNI EDUCATIVI SPECIALI,,2023/2024
15036,DegreeProgram,Italian,Psicologia della Comunicazione e del Marketing,,,,Laurea Magistrale,
15037,Curriculum,,Psicologia della Comunicazione e del Marketing - CURRICULUM UNICO,,,,,
15038,Module,Italian,,First Semester,M-PSI/03,TECNICHE DI ANALISI MULTIVARIATA,,2024/2025
15039,Module,Italian,,First Semester,SECS-P/08,MARKETING,,2024/2025
15040,Module,Italian,,First Semester,M-PSI/05,PSICOLOGIA POLITICA,,2023/2024
15041,Module,Italian,,Second Semester,M-PSI/07,PSICODINAMICA DEL COMPORTAMENTO DI CONSUMO,,2024/2025
15042,Module,Italian,,Second Semester,BIO/09,NEUROECONOMIA E NEUROMARKETING,,2024/2025
15043,Module,Italian,,Second Semester,M-PSI/05,PSICOLOGIA ECONOMICA E DEI CONSUMI,,2024/2025
15044,Module,Italian,,Second Semester,M-PSI/05,PSICOLOGIA DELLA PERSUASIONE E DELL'INFLUENZA INTERPERSONALE,,2024/2025
15045,Module,Italian,,Second Semester,M-PSI/06,WORK TEAMS E PROCESSI DI GRUPPO NEI CONTESTI ORGANIZZATIVI,,2024/2025
15046,Module,Italian,,First Semester,SPS/08,SOCIOLOGIA DEI MEDIA E DELLA COMUNICAZIONE PUBBLICITARIA,,2023/2024
15047,Module,Italian,,First Semester,M-PSI/05,COMUNICAZIONE NEGOZIAZIONE E RISOLUZIONE DEI CONFLITTI INTERNAZIONALI,,2023/2024
15048,Module,Italian,,First Semester,M-PSI/05,PSICOLOGIA DELLA COMUNICAZIONE ORGANIZZATIVA,,2023/2024
15049,DegreeProgram,Italian,Psicopatologia dinamica e relazione clinica nell'eta evolutiva e nell'adulto,,,,Laurea Magistrale,
15050,Curriculum,,Psicopatologia dinamica e relazione clinica nell'età evolutiva e nell'adulto - CURRICULUM UNICO,,,,,
15051,Module,Italian,,First Semester,M-PSI/08,PSICOPATOLOGIA DELL'ADOLESCENZA,,2024/2025
15052,Module,Italian,,First Semester,M-PSI/08,PSICOPATOLOGIA DELLE RELAZIONI DI COPPIA E GENITORIALI,,2024/2025
15053,Module,Italian,,First Semester,M-PSI/07,TECNICHE DI OSSERVAZIONE E VALUTAZIONE CLINICA DELLA FAMIGLIA,,2024/2025
15054,Module,Italian,,First Semester,M-PSI/04,CONDIZIONI DI RISCHIO NELLO SVILUPPO DELLA COMUNICAZIONE,,2024/2025
15055,Module,Italian,,First Semester,MED/39,DISTURBI DEL NEURO SVILUPPO E CORRELATI PSICOPATOLOGICI,,2024/2025
15056,Module,Italian,,Second Semester,BIO/13,NEUROBIOLOGIA DEI DISTURBI PSICHICI,,2024/2025
19629,Instructor,,,,BIO/13,,,
15058,Module,Italian,,Second Semester,M-PSI/08,PSICOPATOLOGIA DEL TRAUMA,,2024/2025
15059,Module,Italian,,Second Semester,M-PSI/07,PSICOPATOLOGIA DELL'INFANZIA,,2024/2025
20204,Instructor,,,,M-PSI/07,,,
15061,Module,Italian,,First Semester,M-PSI/07,PSICOPATOLOGIA: VALUTAZIONE CLINICA E DIAGNOSI,,2023/2024
19795,Instructor,,,,PSIC-04/A,,,
15063,Module,Italian,,First Semester,M-PSI/07,TECNICHE DEL COLLOQUIO CLINICO IN ADOLESCENZA,,2023/2024
15064,Module,Italian,,First Semester,,INTERVENTO CLINICO IN AMBITO SOCIO SANITARIO,,2023/2024
15065,Module,Italian,,First Semester,M-PSI/07,INTERVENTO CLINICO,,2023/2024
15066,Module,Italian,,First Semester,M-PSI/08,INTERVENTO CLINICO IN AMBITO SOCIO SANITARIO,,2023/2024
15067,Module,Italian,,First Semester,,PSICOLOGIA E PSICOPATOLOGIA DEL CONTEMPORANEO: AMBIENTE E IDENTITA',,2023/2024
15068,Module,Italian,,First Semester,M-PSI/08,IDENTITA' E CONTEMPORANEITA',,2023/2024
15069,Module,Italian,,First Semester,M-PSI/08,PSICOLOGIA E PSICOPATOLOGIA DEL CONTEMPORANEO: AMBIENTE E IDENTITA',,2023/2024
15070,Module,Italian,,First Semester,MED/25,PSICHIATRIA PSICODINAMICA E PSICOFARMACOLOGIA,,2023/2024
15071,Module,Italian,,Second Semester,M-PSI/03,METODI PSICOMETRICI NELLA RICERCA CLINICA,,2023/2024
15072,Module,Italian,,Second Semester,M-PSI/07,PSICOLOGIA DINAMICA CORSO AVANZATO: TEORIE E MODELLI DI INTERVENTO,,2023/2024
15073,Module,Italian,,Second Semester,M-PSI/07,TECNICHE DEL COLLOQUIO CLINICO NELL'INFANZIA E NELLA GENITORIALITA',,2023/2024
15074,Module,Italian,,Second Semester,M-PSI/07,PSICOSOMATICA IN ETA' EVOLUTIVA: VALUTAZIONE E INTERVENTO,,2023/2024
15075,Module,Italian,,Second Semester,M-STO/05,STORIA DELLA PSICOTERAPIA,,2023/2024
15076,Module,Italian,,Second Semester,M-PSI/08,INTERVENTO PSICODINAMICO IN ADOLESCENZA,,2023/2024
19965,Instructor,,,,N/A,,,
15078,DegreeProgram,English,Cognitive neuroscience - Neuroscienze cognitive,,,,Laurea Magistrale,
15079,Curriculum,,Cognitive neuroscience - Neuroscienze cognitive - CURRICULUM UNICO,,,,,
15080,Module,Inglese,,First Semester,M-PSI/01,INDIVIDUAL DIFFERENCES IN PERSONALITY AND TEMPERAMENT,,2024/2025
15081,Module,Inglese,,First Semester,M-PSI/03,DATA ANALYSIS AND STATISTICAL TESTING IN COGNITIVE NEUROSCIENCE,,2024/2025
15082,Module,Italian,,First Semester,BIO/13,APPLIED NEUROBIOLOGY,,2024/2025
15083,Module,Inglese,,First Semester,M-PSI/01,AFFECTIVE NEUROSCIENCE ACROSS THE LIFESPAN,,2024/2025
19376,Instructor,,,,M-PSI/01,,,
15085,Module,Inglese,,Second Semester,,PERCEPTUAL AND COGNITIVE PROCESSING,,2024/2025
15086,Module,Inglese,,Second Semester,M-PSI/01,PERCEPTUAL AND COGNITIVE PROCESSING LAB,,2024/2025
15087,Module,Inglese,,Second Semester,M-PSI/01,PERCEPTUAL AND COGNITIVE PROCESSING,,2024/2025
15088,Module,Inglese,,Second Semester,,EXPERIMENTAL METHODS IN SOCIAL NEUROSCIENCE,,2024/2025
15089,Module,Inglese,,Second Semester,M-PSI/05,EXPERIMENTAL METHODS IN SOCIAL NEUROSCIENCE II,,2024/2025
15090,Module,Inglese,,Second Semester,M-PSI/02,EXPERIMENTAL METHODS IN SOCIAL NEUROSCIENCE I,,2024/2025
15091,Module,Inglese,,Second Semester,M-PSI/02,COGNITIVE NEUROIMAGING,,2024/2025
15092,Module,Inglese,,Second Semester,M-PSI/02,ORGANIZATIONAL NEUROSCIENCE,,2024/2025
15093,Module,Inglese,,First Semester,,NEUROPSYCHOLOGY,,2023/2024
15094,Module,Inglese,,First Semester,M-PSI/02,NEUROPSYCHOLOGY LAB,,2023/2024
15095,Module,Inglese,,First Semester,M-PSI/02,NEUROPSYCHOLOGY,,2023/2024
15096,Module,Inglese,,First Semester,,LEARNING DISORDERS,,2023/2024
15097,Module,Inglese,,First Semester,M-PSI/04,LEARNING DISORDERS II,,2023/2024
15098,Module,Inglese,,First Semester,M-PSI/01,LEARNING DISORDERS I,,2023/2024
15099,Module,Inglese,,First Semester,M-PSI/08,CLINICAL PSYCHOPHYSIOLOGY,,2023/2024
15100,Module,Inglese,,First Semester,M-PSI/02,PSYCHOBIOLOGY OF TYPICAL AND ATYPICAL DEVELOPMENT,,2023/2024
15101,Module,Inglese,,Second Semester,,FINAL DISSERTATION,,2023/2024
15102,DegreeProgram,Italian,Neuroscienze Cognitive e Riabilitazione Psicologica,,,,Laurea Magistrale,
15103,Curriculum,,Neuroscienze Cognitive Sperimentali (percorso formativo valido anche ai fini del rilascio del doppio titolo italo-colombiano),,,,,
15104,Module,Italian,,First Semester,M-PSI/02,NEUROPSICOLOGIA,,2024/2025
15105,Module,Italian,,First Semester,M-PSI/02,NEUROANATOMIA FUNZIONALE,,2024/2025
15106,Module,Italian,,First Semester,BIO/13,NEUROBIOLOGIA,,2024/2025
15107,Module,Italian,,First Semester,,PSICOBIOLOGIA CORSO AVANZATO,,2024/2025
15108,Module,Italian,,First Semester,M-PSI/02,PSICOBIOLOGIA CORSO AVANZATO: TOSSICOMANIA,,2024/2025
15109,Module,Italian,,First Semester,M-PSI/02,PSICOBIOLOGIA CORSO AVANZATO: METODI DI RICERCA,,2024/2025
15110,Module,Italian,,Second Semester,M-PSI/04,LO SVILUPPO DELLA CONOSCENZA,,2024/2025
15111,Module,Italian,,Second Semester,M-PSI/02,METODI DI NEUROIMAGING IN NEUROSCIENZE COGNITIVE,,2024/2025
15112,Module,Italian,,Second Semester,M-PSI/02,PSICOFISIOLOGIA SPERIMENTALE,,2024/2025
15113,Module,Italian,,Second Semester,M-PSI/02,NEUROPSICOLOGIA SPERIMENTALE,,2024/2025
15114,Module,Italian,,Second Semester,M-PSI/02,NEUROSCIENZE E DISTURBI MENTALI,,2024/2025
15115,Module,Italian,,First Semester,M-PSI/01,PSICOLOGIA SPERIMENTALE DELLE EMOZIONI,,2023/2024
15116,Module,Italian,,First Semester,M-PSI/08,PSICOLOGIA CLINICA CORSO AVANZATO,,2023/2024
15117,Module,Italian,,First Semester,M-PSI/02,METODI DI RICERCA IN PSICOBIOLOGIA ANIMALE E COMPARATA,,2023/2024
15118,Module,Italian,,First Semester,M-PSI/03,METODI DI ANALISI DEI DATI IN NEUROSCIENZE COGNITIVE,,2023/2024
15119,Curriculum,,Neuropsicologia (percorso formativo valido anche ai fini del rilascio del doppio titolo italo-colombiano),,,,,
15120,Module,Italian,,First Semester,MED/39,NEUROPSICHIATRIA INFANTILE,,2024/2025
23781,Instructor,,,,,,,
15122,Module,Italian,,First Semester,MED/26,NEUROLOGIA,,2024/2025
15123,Module,Italian,,First Semester,M-PSI/02,NEUROANATOMIA FUNZIONALE E NEUROIMAGING,,2024/2025
15124,Module,Italian,,Second Semester,M-PSI/02,NEUROPSICOLOGIA E RIABILITAZIONE DELLO SVILUPPO,,2024/2025
15125,Module,Italian,,Second Semester,M-PSI/02,NEUROPSICOLOGIA CLINICA E PLASTICITA' CEREBRALE,,2024/2025
15126,Module,Italian,,Second Semester,M-PSI/02,VALUTAZIONE E RIABILITAZIONE NEUROPSICOLOGICA,,2024/2025
15127,Module,Italian,,Second Semester,M-PSI/02,NEUROSCIENZE SPERIMENTALI IN AMBITO CLINICO,,2024/2025
15128,Module,Italian,,First Semester,M-PSI/08,TECNICHE DEL COLLOQUIO CLINICO E COUNSELING PSICOLOGICO,,2023/2024
15129,Module,Italian,,First Semester,M-PSI/01,PSICOLOGIA DELLA PERSONALITA' E DELLE DIFFERENZE INDIVIDUALI,,2023/2024
15130,Module,Italian,,First Semester,M-PSI/02,PSICOBIOLOGIA DELLO STRESS,,2023/2024
15131,DegreeProgram,English,Cognitive Forensic Sciences - Scienze Cognitive Forensi,,,,Laurea Magistrale,
15132,Curriculum,,Cognitive Forensic Sciences - Scienze Cognitive Forensi - CURRICULUM UNICO,,,,,
15133,Module,Inglese,,First Semester,,FORENSIC DECISION-MAKING - EPISTEMOLOGY AND PROFESSIONAL ETHIC,,2024/2025
15134,Module,Inglese,,First Semester,M-PSI/01,EPISTEMOLOGY AND PROFESSIONAL ETHICS,,2024/2025
15135,Module,Inglese,,First Semester,M-PSI/01,FORENSIC DECISION-MAKING,,2024/2025
15136,Module,Inglese,,First Semester,IUS/17,FUNDAMENTAL CRIMINAL LAW,,2024/2025
23474,Instructor,,,,GIUR-14/A,,,
40169,Instructor,,,,,,,
15139,Module,Inglese,,Second Semester,,PRINCIPLE OF CRIMINAL PROCEDURAL LAW AND INTERNATIONAL CRIMINAL LAW,,2024/2025
15140,Module,Inglese,,First Semester,IUS/17,INTERNATIONAL CRIMINAL LAW,,2024/2025
15141,Module,Inglese,,Second Semester,,MEMORY - EYEWITNESS TESTIMONY AND EMOTION PSYCHOLOGY,,2024/2025
15142,Module,Inglese,,First Semester,M-PSI/01,EMOTION PSYCHOLOGY,,2024/2025
15143,Module,Inglese,,Second Semester,MAT/05,MATHEMATICAL MODELS FOR CRIMINAL ANALYSIS,,2024/2025
15664,Instructor,,,,MAT/06,,,
15145,Module,Inglese,,Second Semester,M-PSI/01,MEMORY AND EYEWITNESS TESTIMONY,,2024/2025
15146,Module,Inglese,,Second Semester,,CRIMINOLOGY AND VICTIMOLOGY,,2024/2025
15147,Module,Inglese,,Second Semester,M-PSI/01,VICTIMOLOGY,,2024/2025
15148,Module,Inglese,,Second Semester,SPS/07,CRIMINOLOGY,,2024/2025
15149,Module,Inglese,,Second Semester,IUS/16,PRINCIPLE OF CRIMINAL PROCEDURAL LAW,,2024/2025
15150,Module,Inglese,,First Semester,,PSYCHOLOGY OF DEVIANCE AND LEGAL EDUCATION,,2023/2024
15151,Module,Inglese,,First Semester,M-PSI/03,LEGAL EDUCATION AND SPORT,,2023/2024
15152,Module,Inglese,,First Semester,M-PSI/01,PSYCHOLOGY OF DEVIANCE,,2023/2024
15153,Module,Inglese,,First Semester,,COGNITION AND EMOTION IN FORENSIC SCIENCE: FROM GENES TO BEHAVIOR,,2023/2024
15154,Module,Inglese,,First Semester,M-PSI/01,COGNITION AND EMOTION IN FORENSIC SCIENCE: FROM GENES TO BEHAVIOR - LAB,,2023/2024
15155,Module,Inglese,,First Semester,M-PSI/01,COGNITION AND EMOTION IN FORENSIC SCIENCE: FROM GENES TO BEHAVIOR,,2023/2024
15156,Module,Inglese,,First Semester,MED/43,FORENSIC PSYCHOPATHOLOGY,,2023/2024
15157,Module,Inglese,,Second Semester,,FORENSIC NEUROPSYCHOLOGY AND RESEARCH METHODS,,2023/2024
15158,Module,Inglese,,Second Semester,M-PSI/02,RESEARCH METHODS,,2023/2024
